 1.7500E+000;-5.2370E-004;
 1.7600E+000;-5.6308E-004;
 1.7700E+000;-6.0482E-004;
 1.7800E+000;-6.5097E-004;
 1.7900E+000;-6.9741E-004;
 1.8000E+000;-7.4115E-004;
 1.8100E+000;-7.8636E-004;
 1.8200E+000;-8.3555E-004;
 1.8300E+000;-8.8269E-004;
 1.8400E+000;-9.2218E-004;
 1.8500E+000;-9.5592E-004;
 1.8600E+000;-9.8511E-004;
 1.8700E+000;-1.0054E-003;
 1.8800E+000;-1.0155E-003;
 1.8900E+000;-1.0192E-003;
 1.9000E+000;-1.0178E-003;
 1.9100E+000;-1.0124E-003;
 1.9200E+000;-1.0072E-003;
 1.9300E+000;-1.0011E-003;
 1.9400E+000;-9.8628E-004;
 1.9500E+000;-9.6302E-004;
 1.9600E+000;-9.3721E-004;
 1.9700E+000;-9.0601E-004;
 1.9800E+000;-8.6249E-004;
 1.9900E+000;-8.0963E-004;
 2.0000E+000;-7.5576E-004;
 2.0100E+000;-7.0430E-004;
 2.0200E+000;-6.5655E-004;
 2.0300E+000;-6.1420E-004;
 2.0400E+000;-5.7641E-004;
 2.0500E+000;-5.4285E-004;
 2.0600E+000;-5.1529E-004;
 2.0700E+000;-4.9322E-004;
 2.0800E+000;-4.7293E-004;
 2.0900E+000;-4.5273E-004;
 2.1000E+000;-4.3631E-004;
 2.1100E+000;-4.2732E-004;
 2.1200E+000;-4.2581E-004;
 2.1300E+000;-4.3166E-004;
 2.1400E+000;-4.4478E-004;
 2.1500E+000;-4.6418E-004;
 2.1600E+000;-4.8823E-004;
 2.1700E+000;-5.1471E-004;
 2.1800E+000;-5.4210E-004;
 2.1900E+000;-5.6825E-004;
 2.2000E+000;-5.9146E-004;
 2.2100E+000;-6.1548E-004;
 2.2200E+000;-6.4546E-004;
 2.2300E+000;-6.8036E-004;
 2.2400E+000;-7.1676E-004;
 2.2500E+000;-7.5598E-004;
 2.2600E+000;-8.0053E-004;
 2.2700E+000;-8.4577E-004;
 2.2800E+000;-8.8292E-004;
 2.2900E+000;-9.0842E-004;
 2.3000E+000;-9.2430E-004;
 2.3100E+000;-9.3250E-004;
 2.3200E+000;-9.3329E-004;
 2.3300E+000;-9.2759E-004;
 2.3400E+000;-9.1784E-004;
 2.3500E+000;-9.0697E-004;
 2.3600E+000;-8.9741E-004;
 2.3700E+000;-8.8830E-004;
 2.3800E+000;-8.7390E-004;
 2.3900E+000;-8.4838E-004;
 2.4000E+000;-8.1192E-004;
 2.4100E+000;-7.6839E-004;
 2.4200E+000;-7.1891E-004;
 2.4300E+000;-6.6322E-004;
 2.4400E+000;-6.0556E-004;
 2.4500E+000;-5.5346E-004;
 2.4600E+000;-5.1148E-004;
 2.4700E+000;-4.7992E-004;
 2.4800E+000;-4.5649E-004;
 2.4900E+000;-4.3730E-004;
 2.5000E+000;-4.1901E-004;
 2.5100E+000;-4.0079E-004;
 2.5200E+000;-3.8358E-004;
 2.5300E+000;-3.6780E-004;
 2.5400E+000;-3.5329E-004;
 2.5500E+000;-3.4269E-004;
 2.5600E+000;-3.4218E-004;
 2.5700E+000;-3.5589E-004;
 2.5800E+000;-3.8105E-004;
 2.5900E+000;-4.1179E-004;
 2.6000E+000;-4.4574E-004;
 2.6100E+000;-4.8276E-004;
 2.6200E+000;-5.2062E-004;
 2.6300E+000;-5.5691E-004;
 2.6400E+000;-5.9177E-004;
 2.6500E+000;-6.2600E-004;
 2.6600E+000;-6.6127E-004;
 2.6700E+000;-7.0043E-004;
 2.6800E+000;-7.4218E-004;
 2.6900E+000;-7.8034E-004;
 2.7000E+000;-8.1129E-004;
 2.7100E+000;-8.3582E-004;
 2.7200E+000;-8.5255E-004;
 2.7300E+000;-8.5689E-004;
 2.7400E+000;-8.4902E-004;
 2.7500E+000;-8.3622E-004;
 2.7600E+000;-8.2398E-004;
 2.7700E+000;-8.1058E-004;
 2.7800E+000;-7.9505E-004;
 2.7900E+000;-7.8179E-004;
 2.8000E+000;-7.7139E-004;
 2.8100E+000;-7.5717E-004;
 2.8200E+000;-7.3414E-004;
 2.8300E+000;-7.0336E-004;
 2.8400E+000;-6.6699E-004;
 2.8500E+000;-6.2516E-004;
 2.8600E+000;-5.8142E-004;
 2.8700E+000;-5.4181E-004;
 2.8800E+000;-5.0724E-004;
 2.8900E+000;-4.7968E-004;
 2.9000E+000;-4.6489E-004;
 2.9100E+000;-4.6033E-004;
 2.9200E+000;-4.5670E-004;
 2.9300E+000;-4.5216E-004;
 2.9400E+000;-4.5240E-004;
 2.9500E+000;-4.5804E-004;
 2.9600E+000;-4.6338E-004;
 2.9700E+000;-4.6965E-004;
 2.9800E+000;-4.8577E-004;
 2.9900E+000;-5.1535E-004;
 3.0000E+000;-5.5454E-004;
 3.0100E+000;-5.9908E-004;
 3.0200E+000;-6.4624E-004;
 3.0300E+000;-6.9275E-004;
 3.0400E+000;-7.3534E-004;
 3.0500E+000;-7.7271E-004;
 3.0600E+000;-8.0400E-004;
 3.0700E+000;-8.2750E-004;
 3.0800E+000;-8.4545E-004;
 3.0900E+000;-8.6550E-004;
 3.1000E+000;-8.9098E-004;
 3.1100E+000;-9.1525E-004;
 3.1200E+000;-9.3287E-004;
 3.1300E+000;-9.4625E-004;
 3.1400E+000;-9.5545E-004;
 3.1500E+000;-9.5425E-004;
 3.1600E+000;-9.4003E-004;
 3.1700E+000;-9.1564E-004;
 3.1800E+000;-8.8325E-004;
 3.1900E+000;-8.4645E-004;
 3.2000E+000;-8.1234E-004;
 3.2100E+000;-7.8291E-004;
 3.2200E+000;-7.5265E-004;
 3.2300E+000;-7.2013E-004;
 3.2400E+000;-6.9084E-004;
 3.2500E+000;-6.6528E-004;
 3.2600E+000;-6.3597E-004;
 3.2700E+000;-5.9913E-004;
 3.2800E+000;-5.6039E-004;
 3.2900E+000;-5.2732E-004;
 3.3000E+000;-5.0161E-004;
 3.3100E+000;-4.8095E-004;
 3.3200E+000;-4.6494E-004;
 3.3300E+000;-4.5543E-004;
 3.3400E+000;-4.5420E-004;
 3.3500E+000;-4.6010E-004;
 3.3600E+000;-4.6853E-004;
 3.3700E+000;-4.7646E-004;
 3.3800E+000;-4.8565E-004;
 3.3900E+000;-5.0019E-004;
 3.4000E+000;-5.2197E-004;
 3.4100E+000;-5.4836E-004;
 3.4200E+000;-5.7541E-004;
 3.4300E+000;-6.0385E-004;
 3.4400E+000;-6.3750E-004;
 3.4500E+000;-6.7424E-004;
 3.4600E+000;-7.0643E-004;
 3.4700E+000;-7.3224E-004;
 3.4800E+000;-7.5741E-004;
 3.4900E+000;-7.8432E-004;
 3.5000E+000;-8.0894E-004;
 3.5100E+000;-8.2942E-004;
 3.5200E+000;-8.4818E-004;
 3.5300E+000;-8.6576E-004;
 3.5400E+000;-8.8059E-004;
 3.5500E+000;-8.9132E-004;
 3.5600E+000;-8.9523E-004;
 3.5700E+000;-8.9015E-004;
 3.5800E+000;-8.7921E-004;
 3.5900E+000;-8.6661E-004;
 3.6000E+000;-8.5093E-004;
 3.6100E+000;-8.2967E-004;
 3.6200E+000;-8.0531E-004;
 3.6300E+000;-7.8118E-004;
 3.6400E+000;-7.5687E-004;
 3.6500E+000;-7.3087E-004;
 3.6600E+000;-7.0312E-004;
 3.6700E+000;-6.7262E-004;
 3.6800E+000;-6.3940E-004;
 3.6900E+000;-6.0895E-004;
 3.7000E+000;-5.8513E-004;
 3.7100E+000;-5.6356E-004;
 3.7200E+000;-5.4092E-004;
 3.7300E+000;-5.2248E-004;
 3.7400E+000;-5.1245E-004;
 3.7500E+000;-5.0511E-004;
 3.7600E+000;-4.9423E-004;
 3.7700E+000;-4.8267E-004;
 3.7800E+000;-4.7455E-004;
 3.7900E+000;-4.6914E-004;
 3.8000E+000;-4.6723E-004;
 3.8100E+000;-4.7308E-004;
 3.8200E+000;-4.8873E-004;
 3.8300E+000;-5.1296E-004;
 3.8400E+000;-5.4477E-004;
 3.8500E+000;-5.8376E-004;
 3.8600E+000;-6.2729E-004;
 3.8700E+000;-6.6930E-004;
 3.8800E+000;-7.0560E-004;
 3.8900E+000;-7.3738E-004;
 3.9000E+000;-7.6663E-004;
 3.9100E+000;-7.9339E-004;
 3.9200E+000;-8.1906E-004;
 3.9300E+000;-8.4668E-004;
 3.9400E+000;-8.7631E-004;
 3.9500E+000;-9.0503E-004;
 3.9600E+000;-9.3203E-004;
 3.9700E+000;-9.5592E-004;
 3.9800E+000;-9.6941E-004;
 3.9900E+000;-9.6807E-004;
 4.0000E+000;-9.5607E-004;
 4.0100E+000;-9.3684E-004;
 4.0200E+000;-9.0974E-004;
 4.0300E+000;-8.7671E-004;
 4.0400E+000;-8.4319E-004;
 4.0500E+000;-8.1150E-004;
 4.0600E+000;-7.7958E-004;
 4.0700E+000;-7.4607E-004;
 4.0800E+000;-7.1126E-004;
 4.0900E+000;-6.7336E-004;
 4.1000E+000;-6.2967E-004;
 4.1100E+000;-5.8203E-004;
 4.1200E+000;-5.3575E-004;
 4.1300E+000;-4.9259E-004;
 4.1400E+000;-4.5226E-004;
 4.1500E+000;-4.1912E-004;
 4.1600E+000;-3.9795E-004;
 4.1700E+000;-3.8558E-004;
 4.1800E+000;-3.7659E-004;
 4.1900E+000;-3.7300E-004;
 4.2000E+000;-3.7715E-004;
 4.2100E+000;-3.8302E-004;
 4.2200E+000;-3.8640E-004;
 4.2300E+000;-3.9292E-004;
 4.2400E+000;-4.0838E-004;
 4.2500E+000;-4.3212E-004;
 4.2600E+000;-4.6301E-004;
 4.2700E+000;-5.0225E-004;
 4.2800E+000;-5.4928E-004;
 4.2900E+000;-6.0285E-004;
 4.3000E+000;-6.6211E-004;
 4.3100E+000;-7.2136E-004;
 4.3200E+000;-7.7201E-004;
 4.3300E+000;-8.1330E-004;
 4.3400E+000;-8.5335E-004;
 4.3500E+000;-8.9394E-004;
 4.3600E+000;-9.2560E-004;
 4.3700E+000;-9.4581E-004;
 4.3800E+000;-9.6444E-004;
 4.3900E+000;-9.8665E-004;
 4.4000E+000;-1.0059E-003;
 4.4100E+000;-1.0144E-003;
 4.4200E+000;-1.0119E-003;
 4.4300E+000;-1.0020E-003;
 4.4400E+000;-9.8669E-004;
 4.4500E+000;-9.6606E-004;
 4.4600E+000;-9.3729E-004;
 4.4700E+000;-8.9784E-004;
 4.4800E+000;-8.5405E-004;
 4.4900E+000;-8.1537E-004;
 4.5000E+000;-7.8171E-004;
 4.5100E+000;-7.4521E-004;
 4.5200E+000;-7.0249E-004;
 4.5300E+000;-6.6000E-004;
 4.5400E+000;-6.2445E-004;
 4.5500E+000;-5.9188E-004;
 4.5600E+000;-5.5391E-004;
 4.5700E+000;-5.1080E-004;
 4.5800E+000;-4.7004E-004;
 4.5900E+000;-4.3612E-004;
 4.6000E+000;-4.0742E-004;
 4.6100E+000;-3.8084E-004;
 4.6200E+000;-3.5562E-004;
 4.6300E+000;-3.3384E-004;
 4.6400E+000;-3.2040E-004;
 4.6500E+000;-3.1694E-004;
 4.6600E+000;-3.1743E-004;
 4.6700E+000;-3.1788E-004;
 4.6800E+000;-3.2296E-004;
 4.6900E+000;-3.3799E-004;
 4.7000E+000;-3.6202E-004;
 4.7100E+000;-3.9056E-004;
 4.7200E+000;-4.2215E-004;
 4.7300E+000;-4.5858E-004;
 4.7400E+000;-5.0118E-004;
 4.7500E+000;-5.5033E-004;
 4.7600E+000;-6.0399E-004;
 4.7700E+000;-6.5721E-004;
 4.7800E+000;-7.0679E-004;
 4.7900E+000;-7.5479E-004;
 4.8000E+000;-8.0397E-004;
 4.8100E+000;-8.4959E-004;
 4.8200E+000;-8.8356E-004;
 4.8300E+000;-9.0642E-004;
 4.8400E+000;-9.2455E-004;
 4.8500E+000;-9.3928E-004;
 4.8600E+000;-9.4719E-004;
 4.8700E+000;-9.4722E-004;
 4.8800E+000;-9.4126E-004;
 4.8900E+000;-9.3072E-004;
 4.9000E+000;-9.1721E-004;
 4.9100E+000;-9.0175E-004;
 4.9200E+000;-8.8033E-004;
 4.9300E+000;-8.4971E-004;
 4.9400E+000;-8.1525E-004;
 4.9500E+000;-7.8297E-004;
 4.9600E+000;-7.5017E-004;
 4.9700E+000;-7.1225E-004;
 4.9800E+000;-6.7217E-004;
 4.9900E+000;-6.3560E-004;
 5.0000E+000;-6.0190E-004;
 5.0100E+000;-5.6815E-004;
 5.0200E+000;-5.3647E-004;
 5.0300E+000;-5.1038E-004;
 5.0400E+000;-4.8958E-004;
 5.0500E+000;-4.7385E-004;
 5.0600E+000;-4.6586E-004;
 5.0700E+000;-4.6584E-004;
 5.0800E+000;-4.7021E-004;
 5.0900E+000;-4.7792E-004;
 5.1000E+000;-4.9018E-004;
 5.1100E+000;-5.0396E-004;
 5.1200E+000;-5.1531E-004;
 5.1300E+000;-5.2731E-004;
 5.1400E+000;-5.4418E-004;
 5.1500E+000;-5.6214E-004;
 5.1600E+000;-5.7766E-004;
 5.1700E+000;-5.9597E-004;
 5.1800E+000;-6.2166E-004;
 5.1900E+000;-6.5054E-004;
 5.2000E+000;-6.7663E-004;
 5.2100E+000;-7.0075E-004;
 5.2200E+000;-7.2592E-004;
 5.2300E+000;-7.4997E-004;
 5.2400E+000;-7.7061E-004;
 5.2500E+000;-7.8894E-004;
 5.2600E+000;-8.0361E-004;
 5.2700E+000;-8.1284E-004;
 5.2800E+000;-8.2063E-004;
 5.2900E+000;-8.3083E-004;
 5.3000E+000;-8.3947E-004;
 5.3100E+000;-8.4114E-004;
 5.3200E+000;-8.3865E-004;
 5.3300E+000;-8.3761E-004;
 5.3400E+000;-8.3542E-004;
 5.3500E+000;-8.2606E-004;
 5.3600E+000;-8.0906E-004;
 5.3700E+000;-7.8708E-004;
 5.3800E+000;-7.6246E-004;
 5.3900E+000;-7.3691E-004;
 5.4000E+000;-7.1087E-004;
 5.4100E+000;-6.8352E-004;
 5.4200E+000;-6.5609E-004;
 5.4300E+000;-6.3391E-004;
 5.4400E+000;-6.1954E-004;
 5.4500E+000;-6.0793E-004;
 5.4600E+000;-5.9481E-004;
 5.4700E+000;-5.8280E-004;
 5.4800E+000;-5.7449E-004;
 5.4900E+000;-5.6703E-004;
 5.5000E+000;-5.5756E-004;
 5.5100E+000;-5.4821E-004;
 5.5200E+000;-5.4184E-004;
 5.5300E+000;-5.3867E-004;
 5.5400E+000;-5.3901E-004;
 5.5500E+000;-5.4354E-004;
 5.5600E+000;-5.5144E-004;
 5.5700E+000;-5.6150E-004;
 5.5800E+000;-5.7333E-004;
 5.5900E+000;-5.8651E-004;
 5.6000E+000;-5.9910E-004;
 5.6100E+000;-6.0977E-004;
 5.6200E+000;-6.2141E-004;
 5.6300E+000;-6.3680E-004;
 5.6400E+000;-6.5322E-004;
 5.6500E+000;-6.6843E-004;
 5.6600E+000;-6.8635E-004;
 5.6700E+000;-7.1025E-004;
 5.6800E+000;-7.3475E-004;
 5.6900E+000;-7.5318E-004;
 5.7000E+000;-7.6868E-004;
 5.7100E+000;-7.8557E-004;
 5.7200E+000;-7.9925E-004;
 5.7300E+000;-8.0611E-004;
 5.7400E+000;-8.1013E-004;
 5.7500E+000;-8.1404E-004;
 5.7600E+000;-8.1546E-004;
 5.7700E+000;-8.1408E-004;
 5.7800E+000;-8.1295E-004;
 5.7900E+000;-8.0975E-004;
 5.8000E+000;-7.9949E-004;
 5.8100E+000;-7.8587E-004;
 5.8200E+000;-7.7462E-004;
 5.8300E+000;-7.6257E-004;
 5.8400E+000;-7.4587E-004;
 5.8500E+000;-7.2891E-004;
 5.8600E+000;-7.1595E-004;
 5.8700E+000;-7.0377E-004;
 5.8800E+000;-6.8988E-004;
 5.8900E+000;-6.7663E-004;
 5.9000E+000;-6.6214E-004;
 5.9100E+000;-6.4270E-004;
 5.9200E+000;-6.2356E-004;
 5.9300E+000;-6.1085E-004;
 5.9400E+000;-6.0012E-004;
 5.9500E+000;-5.8742E-004;
 5.9600E+000;-5.7958E-004;
 5.9700E+000;-5.8265E-004;
 5.9800E+000;-5.9178E-004;
 5.9900E+000;-6.0089E-004;
 6.0000E+000;-6.1114E-004;
 6.0100E+000;-6.2361E-004;
 6.0200E+000;-6.3523E-004;
 6.0300E+000;-6.4406E-004;
 6.0400E+000;-6.4999E-004;
 6.0500E+000;-6.5172E-004;
 6.0600E+000;-6.4898E-004;
 6.0700E+000;-6.4547E-004;
 6.0800E+000;-6.4531E-004;
 6.0900E+000;-6.4893E-004;
 6.1000E+000;-6.5468E-004;
 6.1100E+000;-6.6278E-004;
 6.1200E+000;-6.7493E-004;
 6.1300E+000;-6.9024E-004;
 6.1400E+000;-7.0447E-004;
 6.1500E+000;-7.1373E-004;
 6.1600E+000;-7.1690E-004;
 6.1700E+000;-7.1542E-004;
 6.1800E+000;-7.1241E-004;
 6.1900E+000;-7.1008E-004;
 6.2000E+000;-7.0812E-004;
 6.2100E+000;-7.0606E-004;
 6.2200E+000;-7.0634E-004;
 6.2300E+000;-7.1242E-004;
 6.2400E+000;-7.2243E-004;
 6.2500E+000;-7.2956E-004;
 6.2600E+000;-7.3131E-004;
 6.2700E+000;-7.3110E-004;
 6.2800E+000;-7.3030E-004;
 6.2900E+000;-7.2669E-004;
 6.3000E+000;-7.1984E-004;
 6.3100E+000;-7.1155E-004;
 6.3200E+000;-7.0258E-004;
 6.3300E+000;-6.9397E-004;
 6.3400E+000;-6.8700E-004;
 6.3500E+000;-6.7941E-004;
 6.3600E+000;-6.6754E-004;
 6.3700E+000;-6.5232E-004;
 6.3800E+000;-6.3825E-004;
 6.3900E+000;-6.2612E-004;
 6.4000E+000;-6.1323E-004;
 6.4100E+000;-6.0077E-004;
 6.4200E+000;-5.9312E-004;
 6.4300E+000;-5.9069E-004;
 6.4400E+000;-5.9031E-004;
 6.4500E+000;-5.9106E-004;
 6.4600E+000;-5.9396E-004;
 6.4700E+000;-5.9675E-004;
 6.4800E+000;-5.9504E-004;
 6.4900E+000;-5.9031E-004;
 6.5000E+000;-5.8800E-004;
 6.5100E+000;-5.8731E-004;
 6.5200E+000;-5.8499E-004;
 6.5300E+000;-5.8428E-004;
 6.5400E+000;-5.9030E-004;
 6.5500E+000;-6.0324E-004;
 6.5600E+000;-6.1984E-004;
 6.5700E+000;-6.3719E-004;
 6.5800E+000;-6.5304E-004;
 6.5900E+000;-6.6515E-004;
 6.6000E+000;-6.7380E-004;
 6.6100E+000;-6.7966E-004;
 6.6200E+000;-6.7997E-004;
 6.6300E+000;-6.7397E-004;
 6.6400E+000;-6.6710E-004;
 6.6500E+000;-6.6592E-004;
 6.6600E+000;-6.7208E-004;
 6.6700E+000;-6.8186E-004;
 6.6800E+000;-6.9186E-004;
 6.6900E+000;-7.0215E-004;
 6.7000E+000;-7.1289E-004;
 6.7100E+000;-7.2146E-004;
 6.7200E+000;-7.2336E-004;
 6.7300E+000;-7.1588E-004;
 6.7400E+000;-7.0157E-004;
 6.7500E+000;-6.8648E-004;
 6.7600E+000;-6.7521E-004;
 6.7700E+000;-6.6785E-004;
 6.7800E+000;-6.6162E-004;
 6.7900E+000;-6.5547E-004;
 6.8000E+000;-6.5161E-004;
 6.8100E+000;-6.5090E-004;
 6.8200E+000;-6.4839E-004;
 6.8300E+000;-6.3914E-004;
 6.8400E+000;-6.2518E-004;
 6.8500E+000;-6.1139E-004;
 6.8600E+000;-6.0147E-004;
 6.8700E+000;-5.9813E-004;
 6.8800E+000;-6.0117E-004;
 6.8900E+000;-6.0728E-004;
 6.9000E+000;-6.1550E-004;
 6.9100E+000;-6.2964E-004;
 6.9200E+000;-6.4938E-004;
 6.9300E+000;-6.6516E-004;
 6.9400E+000;-6.7200E-004;
 6.9500E+000;-6.7756E-004;
 6.9600E+000;-6.8792E-004;
 6.9700E+000;-6.9943E-004;
 6.9800E+000;-7.0880E-004;
 6.9900E+000;-7.1867E-004;
 7.0000E+000;-7.3016E-004;
 7.0100E+000;-7.4021E-004;
 7.0200E+000;-7.4811E-004;
 7.0300E+000;-7.5393E-004;
 7.0400E+000;-7.5259E-004;
 7.0500E+000;-7.4143E-004;
 7.0600E+000;-7.2732E-004;
 7.0700E+000;-7.1552E-004;
 7.0800E+000;-7.0223E-004;
 7.0900E+000;-6.8458E-004;
 7.1000E+000;-6.6644E-004;
 7.1100E+000;-6.5190E-004;
 7.1200E+000;-6.4045E-004;
 7.1300E+000;-6.2912E-004;
 7.1400E+000;-6.1610E-004;
 7.1500E+000;-6.0213E-004;
 7.1600E+000;-5.8913E-004;
 7.1700E+000;-5.7827E-004;
 7.1800E+000;-5.7000E-004;
 7.1900E+000;-5.6344E-004;
 7.2000E+000;-5.5721E-004;
 7.2100E+000;-5.5286E-004;
 7.2200E+000;-5.5288E-004;
 7.2300E+000;-5.5534E-004;
 7.2400E+000;-5.5641E-004;
 7.2500E+000;-5.5691E-004;
 7.2600E+000;-5.5998E-004;
 7.2700E+000;-5.6614E-004;
 7.2800E+000;-5.7462E-004;
 7.2900E+000;-5.8552E-004;
 7.3000E+000;-5.9900E-004;
 7.3100E+000;-6.1432E-004;
 7.3200E+000;-6.2972E-004;
 7.3300E+000;-6.4317E-004;
 7.3400E+000;-6.5438E-004;
 7.3500E+000;-6.6389E-004;
